transcript	PFAM_domain	start	end
AT2G27330.1	PF00076	23	92
AT4G02485.1	PF13532	116	221
AT4G02485.2	PF13532	116	221
AT5G65740.1	PF11793	137	214
AT5G65740.3	PF11793	137	214
AT5G65740.6	PF11793	137	214
AT5G65740.7	PF11793	137	214
AT5G65740.8	PF11793	137	214
AT5G65740.1	PF18891	28	127
AT5G65740.3	PF18891	28	127
AT5G65740.6	PF18891	28	127
AT5G65740.7	PF18891	28	127
AT5G65740.8	PF18891	28	127
AT1G61563.1	PF05498	16	75
AT1G69190.1	PF00809	205	460
AT1G69190.1	PF01288	15	141
AT3G45130.1	PF13243	413	751
AT3G45130.4	PF13243	413	751
AT3G45130.5	PF13243	413	751
AT3G45130.1	PF13249	107	402
AT3G45130.4	PF13249	107	402
AT3G45130.5	PF13249	107	402
AT1G10588.1	PF02704	31	90
AT1G05450.2	PF14368	19	109
AT1G51770.2	PF02485	209	324
AT1G51770.2	PF02485	125	210
AT1G51770.1	PF02485	125	351
AT1G80555.1	PF00180	42	113
AT1G10588.2	PF02704	30	89
AT5G20310.1	PF00582	11	131
AT5G65005.1	PF13456	116	237
AT5G56452.1	PF08387	151	194
AT5G11412.1	PF00076	54	112
AT4G24204.1	PF13920	67	114
AT4G09462.1	PF07983	28	99
AT4G03945.1	PF04043	36	175
AT3G55252.1	PF05938	50	162
AT3G27999.1	PF04043	36	175
AT2G32645.1	PF03754	1	100
AT2G27229.1	PF14432	25	52
AT2G18328.1	PF00249	8	54
AT2G17905.1	PF14111	30	167
AT1G47497.1	PF13456	3	111
AT1G47497.2	PF13456	3	111
AT5G19485.1	PF00483	5	149
AT5G16486.1	PF13966	126	208
AT5G04347.1	PF05938	24	127
AT4G25225.1	PF15054	6	50
AT4G22666.1	PF14368	16	107
AT4G15248.1	PF00643	31	68
AT4G14819.1	PF07911	3	85
AT4G09465.1	PF07983	30	101
AT4G09464.1	PF07983	30	101
AT4G09467.1	PF07983	30	101
AT4G29658.1	PF03208	2	104
AT4G28556.1	PF00786	35	77
AT4G00026.1	PF08294	128	253
AT4G01883.1	PF03364	87	198
AT3G20395.1	PF13639	170	213
AT3G19508.1	PF05347	3	56
AT3G19184.1	PF02362	130	219
AT3G05327.1	PF08613	39	172
AT3G61028.1	PF01936	82	221
AT3G61028.3	PF01936	82	221
AT3G60966.1	PF13639	62	104
AT3G51171.1	PF00646	4	40
AT3G51171.1	PF07734	202	246
AT2G30933.1	PF07983	82	151
AT2G16676.1	PF14392	47	94
AT2G12646.1	PF04640	60	131
AT2G12646.2	PF04640	60	131
AT2G41415.1	PF18209	30	70
AT2G36355.1	PF04949	8	153
AT2G02103.1	PF14111	31	170
AT2G02103.1	PF14392	173	220
AT1G30473.1	PF00403	20	66
AT1G18490.1	PF07847	64	280
AT1G17147.1	PF05678	15	39
AT1G11362.1	PF04043	36	157
AT1G10657.2	PF09713	27	77
AT1G80165.1	PF05553	42	61
AT1G80133.1	PF17181	46	99
AT1G80745.1	PF10419	2	86
AT1G77932.1	PF11250	47	94
AT1G72416.1	PF00226	5	70
AT1G61795.1	PF00786	29	61
AT1G55928.1	PF09745	61	178
AT1G47278.2	PF16860	30	67
AT1G45063.2	PF02298	157	240
AT1G45063.2	PF02298	37	120
AT5G18660.1	PF13460	90	293
AT3G27340.1	PF06155	32	108
AT1G09815.1	PF04081	60	115
AT1G54000.1	PF00657	37	337
AT1G03330.1	PF01423	7	71
AT5G18760.1	PF12906	203	249
AT5G44000.1	PF13409	114	215
AT5G44000.1	PF13410	262	334
AT3G07890.1	PF00566	121	327
AT3G07890.2	PF00566	121	327
AT3G07890.3	PF00566	121	327
AT3G07890.4	PF00566	121	327
AT3G07890.5	PF00566	121	327
AT4G16444.1	PF04420	28	162
AT5G16870.1	PF01981	56	169
AT5G37060.1	PF00999	73	460
AT1G64170.1	PF00999	48	433
AT4G28220.1	PF07992	50	369
AT3G17330.1	PF04146	270	412
AT3G17330.3	PF04146	270	412
AT1G11580.1	PF01095	246	542
AT1G11580.1	PF04043	56	203
AT5G65760.1	PF05577	65	487
AT1G77250.1	PF00628	405	451
AT1G77250.1	PF00628	242	289
AT2G40760.1	PF00581	236	361
AT2G40760.1	PF17773	105	217
AT3G28700.1	PF02636	136	393
AT2G31800.1	PF07714	202	453
AT2G31800.1	PF12796	81	167
AT1G03160.1	PF01926	352	485
AT1G03160.2	PF01926	352	485
AT5G19560.1	PF03759	43	395
AT5G19560.5	PF03759	43	395
AT2G23160.1	PF00646	8	43
AT2G23160.1	PF08268	207	307
AT1G80970.1	PF03469	82	205
AT1G80970.3	PF03469	82	205
AT1G80970.4	PF03469	82	205
AT3G24315.1	PF03908	146	237
AT5G66970.1	PF00448	99	158
AT5G58910.3	PF00394	161	311
AT5G58910.3	PF07731	418	549
AT5G58910.3	PF07732	38	148
AT5G57810.1	PF00335	61	302
AT5G57690.1	PF00609	282	459
AT5G57690.1	PF00781	90	229
AT5G56325.1	PF08387	186	231
AT5G52140.1	PF13639	233	275
AT5G48550.2	PF00646	2	30
AT5G43840.1	PF00447	20	109
AT5G43240.2	PF05056	9	325
AT5G40360.1	PF13921	161	219
AT5G40360.1	PF13921	213	254
AT5G39630.1	PF05008	12	90
AT5G39630.1	PF12352	124	188
AT5G25970.1	PF02485	120	346
AT5G25970.2	PF02485	120	346
AT5G25970.3	PF02485	120	346
AT5G25470.1	PF02362	31	113
AT5G25470.2	PF02362	31	113
AT5G25470.3	PF02362	31	113
AT5G22600.1	PF07723	32	56
AT5G22600.2	PF07723	32	56
AT5G22600.1	PF08387	247	290
AT5G22600.2	PF08387	247	290
AT5G18810.1	PF00076	49	118
AT5G18610.1	PF00069	88	293
AT5G18610.2	PF00069	88	293
AT5G18610.3	PF00069	88	293
AT5G16500.1	PF00069	76	346
AT5G15250.1	PF00004	260	392
AT5G15250.1	PF01434	473	663
AT5G15250.1	PF06480	90	160
AT5G15250.1	PF17862	415	457
AT5G14860.1	PF00201	289	438
AT5G14290.1	PF08561	52	108
AT5G12460.1	PF04646	167	409
AT5G12340.2	PF14009	34	202
AT5G11940.1	PF00082	141	576
AT5G11940.1	PF05922	37	115
AT5G11940.1	PF17766	657	752
AT5G10420.1	PF01554	48	207
AT5G10420.1	PF01554	271	429
AT5G07930.2	PF04059	135	236
AT5G07510.1	PF01277	11	89
AT5G04910.1	PF14966	47	141
AT5G02920.1	PF00646	30	66
AT4G39753.1	PF00646	35	75
AT4G39753.1	PF01344	181	223
AT4G39590.1	PF00646	38	78
AT4G39590.1	PF01344	188	226
AT4G39590.1	PF01344	138	185
AT4G36820.1	PF04678	159	317
AT4G36070.1	PF00069	71	331
AT4G36070.1	PF13499	377	439
AT4G33900.1	PF00646	12	52
AT4G33900.1	PF01344	105	162
AT4G33900.1	PF01344	164	205
AT4G31230.1	PF00582	18	146
AT4G31230.1	PF00069	468	724
AT4G30830.1	PF04576	17	107
AT4G30830.2	PF04576	17	107
AT4G26770.1	PF01148	97	428
AT4G25930.1	PF03478	295	335
AT4G25190.1	PF04484	38	359
AT4G25190.2	PF04484	38	359
AT4G22430.1	PF00646	15	47
AT4G19740.1	PF00704	1	209
AT4G19080.1	PF04578	249	301
AT4G18920.1	PF06884	44	211
AT4G17860.1	PF03080	141	350
AT4G17860.1	PF14365	28	87
AT4G15050.1	PF03080	188	393
AT4G15050.1	PF14365	53	162
AT4G13266.1	PF13962	30	153
AT4G13190.1	PF00069	74	342
AT4G08025.1	PF05617	38	108
AT4G03930.1	PF01095	215	509
AT4G03930.1	PF04043	25	171
AT4G00130.1	PF04504	30	90
AT3G59190.1	PF00646	14	47
AT3G59190.1	PF07723	169	196
AT3G58780.2	PF00319	25	72
AT3G58780.2	PF01486	93	179
AT3G57370.1	PF00382	163	225
AT3G57370.1	PF00382	254	339
AT3G55930.1	PF06544	147	267
AT3G55930.1	PF08572	10	121
AT3G53060.1	PF03931	2	37
AT3G52600.1	PF00251	52	371
AT3G52600.1	PF08244	374	578
AT3G50170.2	PF03140	115	399
AT3G48540.1	PF00383	67	183
AT3G47740.1	PF00005	634	776
AT3G47740.1	PF12698	258	530
AT3G45460.1	PF01485	254	304
AT3G45460.1	PF13456	47	159
AT3G44560.1	PF03015	393	496
AT3G44560.1	PF07993	16	319
AT3G25650.1	PF01466	118	165
AT3G25650.1	PF03931	4	63
AT3G25090.2	PF07734	162	219
AT3G24780.1	PF11443	113	704
AT3G23010.1	PF00560	600	622
AT3G23010.1	PF08263	35	70
AT3G23010.1	PF13855	214	275
AT3G23010.1	PF13855	75	131
AT3G22350.2	PF00646	2	40
AT3G21000.1	PF14223	68	194
AT3G20690.1	PF00646	4	40
AT3G20690.1	PF07734	204	367
AT3G18610.1	PF00076	386	453
AT3G18610.1	PF00076	482	551
AT3G14250.1	PF01485	165	228
AT3G14250.1	PF01485	251	299
AT3G09640.1	PF00141	23	227
AT3G09640.2	PF00141	23	227
AT3G09330.1	PF01490	135	510
AT3G06970.1	PF00076	14	72
AT3G06220.1	PF02362	15	91
AT3G02410.1	PF20434	138	346
AT3G02410.2	PF20434	138	346
AT2G46300.1	PF03168	120	216
AT2G44880.1	PF01535	145	170
AT2G44880.1	PF01535	312	339
AT2G44880.1	PF01535	342	366
AT2G44880.1	PF01535	376	405
AT2G44880.1	PF01535	411	435
AT2G44880.1	PF13041	237	279
AT2G44880.1	PF13041	174	205
AT2G44880.1	PF13041	206	238
AT2G44880.1	PF20431	454	516
AT2G44195.1	PF10197	11	43
AT2G43270.2	PF00646	6	40
AT2G39240.1	PF05327	256	508
AT2G39240.2	PF05327	256	508
AT2G39240.1	PF05327	10	235
AT2G39240.2	PF05327	10	235
AT2G37880.1	PF04759	81	244
AT2G33870.1	PF00071	15	175
AT2G32200.1	PF12734	26	73
AT2G30650.1	PF16113	15	349
AT2G30370.2	PF17181	106	156
AT2G29910.1	PF00646	7	40
AT2G29910.2	PF00646	7	40
AT2G29910.3	PF00646	7	40
AT2G29910.4	PF00646	7	40
AT2G29910.5	PF00646	7	40
AT2G29910.7	PF00646	7	40
AT2G29910.1	PF07723	151	176
AT2G29910.2	PF07723	151	176
AT2G29910.3	PF07723	151	176
AT2G29910.4	PF07723	151	176
AT2G29910.5	PF07723	151	176
AT2G29910.7	PF07723	151	176
AT2G26160.1	PF03478	283	321
AT2G24370.1	PF00582	20	145
AT2G24370.1	PF00069	481	737
AT2G24000.1	PF00450	36	456
AT2G24000.2	PF00450	36	456
AT2G23900.1	PF00295	142	434
AT2G23530.1	PF10497	157	253
AT2G22760.1	PF00010	119	165
AT2G22750.1	PF00010	126	172
AT2G22750.2	PF00010	126	172
AT2G22050.1	PF00646	31	71
AT2G22050.1	PF01344	180	213
AT2G22050.1	PF01344	136	172
AT2G20510.1	PF04280	315	466
AT2G20510.3	PF04280	315	466
AT2G20470.1	PF00433	440	484
AT2G20470.2	PF00433	440	484
AT2G20470.1	PF00069	127	421
AT2G20470.2	PF00069	127	421
AT2G20430.1	PF00786	33	81
AT2G18080.1	PF05577	52	441
AT2G17750.1	PF03080	181	389
AT2G17750.1	PF14365	44	157
AT2G17080.1	PF03087	48	260
AT2G16960.2	PF13513	72	125
AT2G14160.1	PF00076	11	42
AT2G13770.1	PF04827	206	312
AT2G03060.2	PF00319	11	53
AT2G02750.1	PF01535	335	361
AT2G02750.1	PF01535	437	466
AT2G02750.1	PF01535	299	329
AT2G02750.1	PF01535	473	500
AT2G02750.1	PF01535	68	97
AT2G02750.1	PF01535	512	534
AT2G02750.1	PF01535	196	224
AT2G02750.1	PF01535	406	428
AT2G02750.1	PF01535	270	293
AT2G02750.1	PF20431	556	610
AT2G01560.1	PF09713	22	73
AT1G79780.1	PF04535	21	172
AT1G79250.1	PF00069	147	299
AT1G79250.2	PF00069	147	299
AT1G79250.3	PF00069	147	299
AT1G79250.4	PF00069	147	299
AT1G79250.1	PF00069	356	480
AT1G79250.2	PF00069	356	480
AT1G79250.3	PF00069	356	480
AT1G79250.4	PF00069	356	480
AT1G77980.1	PF00319	10	54
AT1G77405.1	PF13041	281	325
AT1G77405.1	PF13041	198	249
AT1G77405.1	PF13041	165	212
AT1G77405.1	PF13041	262	295
AT1G77405.1	PF13041	316	365
AT1G75790.1	PF00394	159	284
AT1G75790.1	PF07731	384	515
AT1G75790.1	PF07732	34	147
AT1G75430.1	PF05920	220	259
AT1G75430.1	PF07526	17	148
AT1G75050.1	PF00314	31	243
AT1G73560.1	PF14368	14	106
AT1G73140.1	PF13839	120	403
AT1G73140.1	PF14416	66	119
AT1G72570.1	PF00847	223	281
AT1G72570.1	PF00847	324	375
AT1G70720.1	PF04043	35	189
AT1G69100.1	PF00026	47	366
AT1G65670.1	PF00067	36	434
AT1G65450.2	PF02458	16	154
AT1G64820.1	PF01554	39	199
AT1G64820.1	PF01554	260	422
AT1G62530.1	PF05904	188	276
AT1G62530.2	PF05904	188	276
AT1G62350.1	PF01535	108	135
AT1G62350.1	PF01535	74	100
AT1G61950.1	PF00036	512	538
AT1G61950.1	PF00036	478	503
AT1G61950.1	PF00036	405	432
AT1G61950.1	PF00069	98	357
AT1G60400.1	PF00646	16	51
AT1G60400.1	PF07723	166	189
AT1G59950.1	PF00248	34	287
AT1G57943.1	PF16913	43	384
AT1G57943.2	PF16913	43	384
AT1G55660.2	PF00646	55	89
AT1G55660.2	PF07723	207	232
AT1G55440.1	PF03107	393	453
AT1G55440.1	PF03107	252	299
AT1G55440.1	PF03107	529	579
AT1G55440.1	PF03107	335	384
AT1G45248.4	PF10440	11	62
AT1G37140.2	PF04059	98	154
AT1G35730.1	PF00806	289	322
AT1G35730.1	PF00806	401	435
AT1G35730.1	PF00806	257	286
AT1G35730.1	PF00806	471	504
AT1G35730.1	PF00806	331	358
AT1G35730.1	PF00806	439	456
AT1G35730.1	PF00806	366	395
AT1G35730.1	PF00806	514	540
AT1G32980.1	PF00082	2	43
AT1G32980.1	PF17766	121	187
AT1G28690.1	PF01535	207	230
AT1G28690.1	PF01535	102	130
AT1G28690.1	PF01535	179	206
AT1G28690.1	PF13041	337	384
AT1G28690.1	PF13041	235	283
AT1G28690.1	PF20431	455	516
AT1G28300.1	PF02362	172	266
AT1G23690.2	PF02713	150	221
AT1G23590.1	PF02713	132	204
AT1G23570.2	PF02713	110	182
AT1G22100.1	PF06090	16	422
AT1G15320.1	PF14144	98	165
AT1G14750.1	PF00134	377	484
AT1G14750.2	PF00134	377	484
AT1G14750.1	PF02984	488	572
AT1G14750.2	PF02984	488	572
AT1G11230.1	PF14364	41	71
AT1G05290.1	PF06203	307	349
AT1G04500.1	PF06203	288	330
AT1G04500.4	PF06203	288	330
AT4G28820.1	PF04438	7	35
AT2G24270.1	PF00171	24	483
AT2G24270.3	PF00171	24	483
AT5G50110.2	PF02527	1	169
ATMG00516.1	PF00146	8	312
ATMG01120.1	PF00146	8	312
ATMG01275.1	PF00146	8	312
AT1G06460.1	PF00011	191	284
AT3G14150.1	PF01070	14	353
AT3G14150.2	PF01070	14	353
AT5G62470.1	PF00249	14	61
AT5G62470.2	PF00249	14	61
AT5G62470.1	PF00249	67	112
AT5G62470.2	PF00249	67	112
AT1G80420.1	PF00533	60	132
AT1G80420.2	PF00533	60	132
AT1G80420.3	PF00533	60	132
AT1G80420.4	PF00533	60	132
AT1G80420.5	PF00533	60	132
AT1G16460.1	PF00581	47	166
AT1G16460.2	PF00581	47	166
AT1G16460.3	PF00581	47	166
AT1G16460.4	PF00581	47	166
AT1G16460.1	PF00581	217	331
AT1G16460.2	PF00581	217	331
AT1G16460.3	PF00581	217	331
AT1G16460.4	PF00581	217	331
AT5G11910.1	PF12146	45	152
AT2G17720.1	PF13640	167	285
AT5G62890.1	PF00860	38	442
AT5G62890.2	PF00860	38	442
AT5G62890.3	PF00860	38	442
AT5G62890.4	PF00860	38	442
AT3G26510.7	PF00564	68	135
AT3G15880.1	PF00400	460	494
AT3G15880.2	PF00400	460	494
AT3G15880.4	PF00400	460	494
AT3G15880.1	PF00400	924	957
AT3G15880.2	PF00400	924	957
AT3G15880.4	PF00400	924	957
AT3G15880.1	PF00400	498	537
AT3G15880.2	PF00400	498	537
AT3G15880.4	PF00400	498	537
AT1G65040.1	PF13639	112	151
AT3G19050.1	PF00225	199	530
AT3G17360.1	PF00225	203	505
AT5G47635.1	PF01190	48	128
AT3G49760.1	PF07716	69	116
AT5G20820.1	PF02519	16	105
AT1G19540.1	PF05368	5	299
AT1G01225.1	PF04970	12	161
AT5G11930.1	PF00462	67	121
AT2G13960.1	PF00249	75	121
AT2G17390.1	PF13637	253	306
AT2G17390.1	PF17830	155	198
AT4G23010.1	PF08449	22	310
AT4G23010.2	PF08449	22	310
AT4G23010.3	PF08449	22	310
AT5G19440.1	PF01370	10	247
AT4G19400.1	PF00235	10	147
AT1G29490.1	PF02519	6	96
AT5G38195.1	PF14368	12	91
AT5G53550.1	PF03169	41	655
AT5G53550.2	PF03169	41	655
AT5G53550.3	PF03169	41	655
AT5G53550.5	PF03169	41	655
AT5G53550.6	PF03169	41	655
AT4G26550.1	PF04178	90	202
AT5G59000.1	PF12906	120	163
AT4G00335.1	PF13639	138	179
AT4G00335.2	PF13639	138	179
AT4G00335.3	PF13639	138	179
AT1G29990.1	PF01920	15	117
AT5G03345.1	PF10270	9	60
AT4G13950.1	PF05498	45	106
AT1G01170.1	PF06592	7	79
AT1G01170.2	PF06592	7	79
AT5G38660.1	PF11016	110	260
AT3G15110.1	PF11282	151	227
AT5G57150.2	PF00010	58	101
AT5G57150.3	PF00010	58	101
AT4G14965.1	PF00173	43	105
AT1G76590.1	PF04640	73	144
AT1G21050.1	PF04759	87	244
AT4G29035.1	PF05938	42	147
AT4G18823.1	PF10868	35	74
AT1G77300.1	PF00856	1037	1143
AT1G77300.1	PF07496	865	909
AT1G77300.1	PF17907	988	1023
AT1G62400.1	PF07714	88	339
AT1G17480.1	PF00612	95	114
AT1G17480.1	PF00612	117	134
AT4G23060.1	PF00612	169	187
AT4G23060.1	PF13178	374	426
AT4G14815.1	PF14368	14	103
AT1G36150.1	PF14368	33	120
AT4G08670.1	PF00234	48	125
AT4G11640.1	PF00291	23	315
AT1G60220.1	PF02902	357	562
AT1G18835.1	PF04770	23	73
AT1G50240.2	PF00069	6	256
AT1G50240.3	PF00069	6	256
AT1G30450.1	PF00324	137	613
AT1G30450.2	PF00324	137	613
AT1G30450.3	PF00324	137	613
AT1G30450.1	PF03522	779	974
AT1G30450.2	PF03522	779	974
AT1G30450.3	PF03522	779	974
AT1G30450.1	PF03522	647	768
AT1G30450.2	PF03522	647	768
AT1G30450.3	PF03522	647	768
AT5G35520.1	PF05859	10	139
AT5G52605.1	PF10868	36	88
AT4G37925.1	PF10664	90	199
AT5G67411.1	PF03514	1	200
AT5G65860.1	PF08241	180	276
AT5G65860.1	PF12796	27	113
AT5G65158.1	PF01477	27	101
AT5G36001.2	PF13947	30	86
AT5G28080.2	PF00069	28	282
AT5G28080.2	PF12202	390	432
AT5G22791.1	PF08268	47	161
AT5G21170.2	PF04739	250	317
AT5G21170.2	PF16561	137	217
AT5G20810.2	PF02519	67	141
AT5G19315.1	PF10868	30	80
AT5G16453.1	PF10868	36	87
AT5G08315.1	PF10868	33	82
AT5G08055.1	PF10868	32	81
AT4G37630.1	PF00134	67	173
AT4G33355.1	PF00234	31	106
AT4G33355.2	PF00234	31	106
AT4G27740.1	PF03226	10	102
AT4G18197.1	PF16913	44	364
AT4G17718.1	PF07127	6	55
AT4G14723.1	PF17181	59	109
AT4G10613.1	PF13966	1	50
AT4G10603.1	PF07333	26	86
AT4G09647.1	PF07333	32	81
AT4G06634.1	PF00096	138	162
AT4G06634.2	PF00096	138	162
AT4G06634.1	PF00096	108	132
AT4G06634.2	PF00096	108	132
AT3G59000.1	PF00646	6	38
AT3G59000.2	PF00646	6	38
AT3G59000.1	PF07723	163	187
AT3G59000.2	PF07723	163	187
AT3G55677.1	PF05938	46	157
AT3G52300.2	PF05873	15	98
AT3G51260.2	PF00227	27	210
AT3G51260.2	PF10584	4	26
AT3G50925.1	PF06876	17	73
AT3G45577.1	PF02778	26	94
AT3G44326.1	PF00646	29	63
AT3G27831.1	PF00537	30	75
AT3G27340.2	PF06155	32	93
AT3G24068.1	PF05938	29	133
AT3G14870.3	PF04859	79	202
AT3G14420.3	PF01070	13	355
AT3G11773.1	PF00462	14	75
AT3G09630.2	PF00573	29	268
AT3G09630.2	PF14374	281	353
AT3G06330.2	PF12906	49	95
AT3G05741.1	PF04043	42	182
AT2G40920.1	PF00646	59	88
AT2G40920.1	PF08268	263	391
AT2G38620.1	PF00069	4	303
AT2G38620.2	PF00069	4	303
AT2G38620.3	PF00069	4	303
AT2G36410.3	PF04949	45	142
AT2G31425.1	PF04043	33	178
AT2G29890.2	PF00626	641	711
AT2G29890.2	PF00626	148	216
AT2G29890.2	PF00626	271	339
AT2G29890.2	PF00626	33	111
AT2G29890.2	PF02209	876	911
AT2G26980.1	PF00069	14	269
AT2G26980.3	PF00069	14	269
AT2G26980.1	PF03822	309	368
AT2G26980.3	PF03822	309	368
AT2G22970.1	PF00450	29	430
AT2G22970.2	PF00450	29	430
AT2G01918.1	PF05757	82	185
AT1G79820.1	PF00083	58	487
AT1G79820.2	PF00083	58	487
AT1G79820.3	PF00083	58	487
AT1G66855.1	PF07983	25	96
AT1G66570.2	PF13347	37	290
AT1G63010.2	PF03105	108	145
AT1G63010.2	PF07690	257	633
AT1G61180.2	PF00931	156	397
AT1G61180.2	PF13855	534	593
AT1G58037.1	PF03107	135	178
AT1G58037.1	PF03107	270	316
AT1G58037.1	PF03107	188	235
AT1G58037.1	PF03107	75	122
AT1G33607.1	PF10868	32	81
AT1G28310.2	PF02701	50	105
AT1G26796.1	PF05938	42	149
AT1G22880.1	PF00759	25	473
AT1G22880.2	PF00759	25	473
AT1G20620.4	PF00199	1	283
AT1G20620.4	PF06628	307	371
AT1G10070.3	PF01063	38	274
AT1G07640.3	PF02701	85	139
AT1G07320.3	PF00573	77	259
AT1G07320.4	PF00573	77	259
AT5G28340.1	PF01535	356	380
AT5G28340.1	PF01535	155	182
AT5G28340.1	PF01535	222	247
AT5G28340.1	PF01535	301	325
AT5G28340.1	PF12854	393	422
AT5G09690.1	PF01544	260	374
AT5G09690.2	PF01544	260	374
AT5G09690.3	PF01544	260	374
AT5G09690.4	PF01544	260	374
AT2G38010.1	PF04734	26	591
AT2G38010.2	PF04734	26	591
AT2G38010.1	PF17048	593	756
AT2G38010.2	PF17048	593	756
AT2G07671.1	PF00137	19	81
ATMG01080.1	PF00137	19	81
AT1G62610.2	PF00106	16	217
AT5G65800.1	PF00155	42	424
AT1G27770.1	PF00122	238	432
AT1G27770.4	PF00122	238	432
AT1G27770.1	PF00689	841	1015
AT1G27770.4	PF00689	841	1015
AT1G27770.1	PF00690	119	186
AT1G27770.4	PF00690	119	186
AT1G27770.1	PF12515	5	50
AT1G27770.4	PF12515	5	50
AT1G27770.1	PF13246	518	593
AT1G27770.4	PF13246	518	593
ATCG01100.1	PF00146	34	352
AT5G07340.1	PF00262	32	388
AT5G50850.1	PF02779	35	210
AT5G50850.1	PF02780	229	351
AT4G02780.1	PF01397	272	478
AT4G02780.1	PF03936	522	597
AT5G02380.1	PF01439	1	76
AT4G10250.1	PF00011	74	177
AT1G28210.1	PF00226	48	110
AT1G28210.1	PF00684	186	242
AT1G28210.1	PF01556	159	369
AT1G15570.1	PF00134	191	318
AT1G15570.1	PF02984	320	442
AT1G72750.1	PF02466	62	170
AT1G51690.1	PF00400	225	261
AT1G51690.2	PF00400	225	261
AT1G51690.4	PF00400	225	261
AT1G04240.1	PF02309	44	186
AT1G52830.1	PF02309	31	184
AT3G23050.1	PF02309	29	233
AT2G22670.1	PF02309	52	309
AT2G22670.3	PF02309	52	309
AT5G65670.1	PF02309	66	326
AT1G04100.1	PF02309	16	258
AT4G28640.1	PF02309	55	242
AT1G04550.2	PF02309	50	226
AT2G33310.1	PF02309	57	234
AT2G33310.2	PF02309	57	234
AT2G33310.3	PF02309	57	234
AT4G14550.1	PF02309	24	219
AT3G51820.1	PF01040	110	356
AT3G50950.1	PF00931	164	410
AT3G50950.2	PF00931	164	410
AT3G50950.1	PF18052	5	93
AT3G50950.2	PF18052	5	93
AT4G09960.1	PF00319	10	57
AT4G09960.2	PF00319	10	57
AT4G09960.1	PF01486	86	171
AT4G09960.2	PF01486	86	171
AT3G61120.1	PF00319	10	57
AT3G61120.1	PF01486	84	168
AT4G11880.1	PF00319	10	57
AT4G11880.4	PF00319	10	57
AT4G11880.1	PF01486	84	172
AT4G11880.4	PF01486	84	172
AT2G22630.1	PF00319	10	57
AT2G22630.2	PF00319	10	57
AT2G22630.1	PF01486	84	170
AT2G22630.2	PF01486	84	170
AT1G71692.1	PF00319	10	56
AT1G71692.1	PF01486	99	180
AT4G00860.1	PF06592	5	76
AT1G25490.1	PF02985	242	270
AT1G25490.1	PF13646	361	461
AT2G40940.1	PF00512	344	408
AT2G40940.1	PF01590	158	307
AT2G40940.1	PF02518	455	585
AT5G13790.1	PF00319	10	57
AT5G13790.1	PF01486	76	164
AT4G18290.1	PF00027	397	481
AT4G18290.1	PF00520	62	306
AT4G18290.1	PF11834	628	691
AT3G13540.1	PF00249	25	72
AT3G13540.1	PF00249	82	123
AT4G09460.1	PF00249	14	61
AT4G09460.1	PF00249	67	111
AT4G35770.1	PF00581	78	175
AT4G35770.2	PF00581	78	175
AT4G15560.1	PF02779	399	560
AT4G15560.1	PF02780	578	701
AT4G15560.1	PF13292	77	362
AT4G19690.1	PF02535	164	344
AT4G19690.2	PF02535	164	344
AT4G19690.1	PF02535	51	169
AT4G19690.2	PF02535	51	169
AT5G57560.1	PF00722	24	204
AT5G57560.1	PF06955	237	281
AT1G09210.1	PF00262	26	261
AT1G09210.1	PF00262	263	336
AT3G52090.1	PF13656	31	103
AT4G34520.1	PF08392	69	368
AT4G34520.1	PF08541	385	465
AT5G41370.1	PF04851	281	437
AT5G41370.1	PF13625	66	188
AT5G41370.1	PF16203	463	710
AT2G22240.1	PF01658	310	423
AT2G22240.1	PF07994	62	494
AT3G29030.1	PF01357	162	239
AT3G29030.1	PF03330	73	151
AT2G28950.1	PF01357	164	241
AT2G28950.1	PF03330	66	153
AT5G05290.1	PF01357	163	241
AT5G05290.1	PF03330	67	151
AT3G56070.1	PF00160	14	169
AT3G56070.2	PF00160	14	169
AT3G20410.1	PF00036	504	530
AT3G20410.2	PF00036	504	530
AT3G20410.1	PF00036	470	495
AT3G20410.2	PF00036	470	495
AT3G20410.1	PF00069	91	349
AT3G20410.2	PF00069	91	349
AT3G20410.1	PF13499	397	457
AT3G20410.2	PF13499	397	457
AT4G09570.1	PF00036	437	463
AT4G09570.1	PF00069	27	283
AT4G09570.1	PF13405	405	429
AT4G09570.1	PF13499	331	391
AT3G10660.1	PF00069	186	444
AT3G10660.2	PF00069	186	444
AT3G10660.1	PF13499	562	623
AT3G10660.2	PF13499	562	623
AT3G10660.1	PF13499	492	552
AT3G10660.2	PF13499	492	552
AT4G35310.1	PF00036	509	535
AT4G35310.2	PF00036	509	535
AT4G35310.1	PF00069	97	355
AT4G35310.2	PF00069	97	355
AT4G35310.1	PF13405	476	499
AT4G35310.2	PF13405	476	499
AT4G35310.1	PF13499	403	463
AT4G35310.2	PF13499	403	463
AT2G17290.1	PF00036	497	523
AT2G17290.2	PF00036	497	523
AT2G17290.1	PF00036	465	485
AT2G17290.2	PF00036	465	485
AT2G17290.1	PF00069	85	343
AT2G17290.2	PF00069	85	343
AT2G17290.1	PF13499	391	451
AT2G17290.2	PF13499	391	451
AT5G12480.1	PF00036	475	500
AT5G12480.1	PF00036	437	462
AT5G12480.1	PF00069	59	317
AT1G62360.1	PF03789	262	283
AT1G62360.1	PF03790	121	159
